Make,Model,Variant,Ex-Showroom_Price,Displacement,Cylinders,Fuel_Tank_Capacity,Fuel_Type,Height,Length,Width,Body_Type,Seating_Capacity,Type,Power.1,Torque.1
Hyundai,Venue,1.4 Crdi Mt S,"₹ 850,000.000000000000000",1397,4,0,Diesel,1590,3995,1770,SUV,5,Manual,89,220
Hyundai,Venue,1.4 Crdi Mt Sx,"₹ 983,000.000000000000000",1397,4,0,Diesel,1590,3995,1770,SUV,5,Manual,89,220
Hyundai,Venue,1.4 Crdi Mt Sx Dual Tone,"₹ 998,000.000000000000000",1397,4,0,Diesel,1590,3995,1770,SUV,5,Manual,89,220
Hyundai,Venue,1.4 Crdi Mt Sx(O),"₹ 1,089,000.000000000000000",1397,4,45,Diesel,1590,3995,1770,SUV,5,Manual,90,22.4
Mahindra,Bolero Power Plus,Zlx,"₹ 886,398.000000000000000",1493,4,60,Diesel,1880,3995,1745,SUV,7,Manual,70,195
Mahindra,Bolero Power Plus,Slx,"₹ 851,302.000000000000000",1493,4,60,Diesel,1880,3995,1745,SUV,7,Manual,70,195
Mahindra,Bolero Power Plus,Sle,"₹ 785,656.000000000000000",1493,4,60,Diesel,1880,3995,1745,SUV,7,Manual,70,195
Mahindra,Bolero Power Plus,Lx,"₹ 749,192.000000000000000",1493,4,60,Diesel,1880,3995,1745,SUV,7,Manual,70,195
Hyundai,I20 Active,1.2 S,"₹ 774,035.000000000000000",1197,4,40,Petrol,1555,3995,1760,Hatchback,5,Manual,83,114
Hyundai,I20 Active,1.4 Sx,"₹ 993,393.000000000000000",1396,4,40,Diesel,1555,3995,1760,Hatchback,5,Manual,90,220
Mahindra,Xuv300,1.2 W4,"₹ 830,127.000000000000000",1197,0,42,Petrol,1617,3995,1821,SUV,5,Manual,109,200
Mahindra,Xuv300,1.2 W6,"₹ 915,128.000000000000000",1197,0,42,Petrol,1617,3995,1821,SUV,5,Manual,109,200
Mahindra,Xuv300,1.2 W8,"₹ 1,060,129.000000000000000",1197,0,42,Petrol,1617,3995,1821,SUV,5,Manual,109,200
Mahindra,Xuv300,1.2 W8(O),"₹ 1,184,129.000000000000000",1197,0,42,Petrol,1617,3995,1821,SUV,5,Manual,109,200
Mahindra,Xuv300,1.5 W4,"₹ 869,131.000000000000000",1497,0,42,Diesel,1617,3995,1821,SUV,5,Manual,115,300
Mahindra,Xuv300,1.5 W6,"₹ 950,131.000000000000000",1497,0,42,Diesel,1617,3995,1821,SUV,5,Manual,115,300
Mahindra,Xuv300,1.5 W8,"₹ 1,095,129.000000000000000",1497,0,42,Diesel,1617,3995,1821,SUV,5,Manual,115,300
Mahindra,Xuv300,1.5 W8 (O),"₹ 1,214,130.000000000000000",1497,0,42,Diesel,1617,3995,1821,SUV,5,Manual,115,300
Mahindra,Xuv300,1.5 W8 Amt,"₹ 1,149,800.000000000000000",1497,0,42,Diesel,1617,3995,1821,SUV,5,Automatic,115,300
Mahindra,Xuv300,1.5 W8 (O) Amt,"₹ 1,269,131.000000000000000",1497,0,42,Diesel,1617,3995,1821,SUV,5,Automatic,115,300
Mahindra,Xuv300,1.5 W6 Amt,"₹ 999,000.000000000000000",1497,4,42,Diesel,1617,3995,1821,SUV,5,AMT,115,300
Mercedes-Benz,Go+,Datsun A (O),"₹ 555,196.000000000000000",1198,3,35,Petrol,1507,3995,1635,MPV,7,Manual,68,104
Mercedes-Benz,Go+,Datsun A,"₹ 500,575.000000000000000",1198,3,35,Petrol,1507,3995,1635,MPV,7,Manual,68,104
Maruti Suzuki,Baleno,1.3 Delta,"₹ 746,621.000000000000000",1248,4,37,Diesel,1510,3995,1745,Hatchback,5,Manual,75,190
Maruti Suzuki,Baleno,1.3 Alpha,"₹ 868,221.000000000000000",1248,4,37,Diesel,1500,3995,1745,Hatchback,5,Manual,75,190
Maruti Suzuki,Baleno,1.3 Sigma,"₹ 668,611.000000000000000",1248,4,37,Diesel,1500,3995,1745,Hatchback,5,Manual,75,190
Maruti Suzuki,Baleno,1.3 Zeta,"₹ 807,921.000000000000000",1248,4,37,Diesel,1500,3995,1745,Hatchback,5,Manual,75,190
Maruti Suzuki,Baleno,1.2 Alpha,"₹ 758,212.000000000000000",1197,4,37,Petrol,1510,3995,1745,Hatchback,5,Manual,83,115
Maruti Suzuki,Baleno,1.2 Alpha Cvt,"₹ 890,212.000000000000000",1197,4,37,Petrol,1510,3995,1745,Hatchback,5,Automatic,83,115
Maruti Suzuki,Baleno,1.2 Delta,"₹ 636,612.000000000000000",1197,4,37,Petrol,1510,3995,1745,Hatchback,5,Manual,83,115
Maruti Suzuki,Baleno,1.2 Delta Cvt,"₹ 768,612.000000000000000",1197,4,37,Petrol,1510,3995,1745,Hatchback,5,Automatic,83,115
Maruti Suzuki,Baleno,1.2 Sigma,"₹ 558,602.000000000000000",1197,4,37,Petrol,1510,3995,1745,Hatchback,5,Manual,83,115
Maruti Suzuki,Baleno,1.2 Zeta,"₹ 697,912.000000000000000",1197,4,37,Petrol,1510,3995,1745,Hatchback,5,Manual,83,115
Maruti Suzuki,Baleno,1.2 Delta Dualjet,"₹ 733,412.000000000000000",1197,4,37,Petrol,1510,3995,1745,Hatchback,5,Manual,83,115
Maruti Suzuki,Baleno,1.2 Zeta Dualjet,"₹ 789,912.000000000000000",1197,4,37,Petrol,1510,3995,1745,Hatchback,5,Manual,83,115
Maruti Suzuki,Baleno,1.2 Zeta Cvt,"₹ 829,912.000000000000000",1197,4,37,Petrol,1510,3995,1745,Hatchback,5,Automatic,83,115
Maruti Suzuki,Baleno Rs,Rs 1.0,"₹ 788,913.000000000000000",998,3,37,Petrol,1510,3995,1745,Hatchback,5,Manual,102,150
Mahindra,Tuv300,T4 Plus,"₹ 854,328.000000000000000",1493,3,60,Diesel,1817,3995,1835,SUV,7,Manual,84,240
Mahindra,Tuv300,T6 Plus,"₹ 914,328.000000000000000",1493,3,60,Diesel,1817,3995,1835,SUV,7,Manual,84,240
Mahindra,Tuv300,T8,"₹ 976,592.000000000000000",1493,3,60,Diesel,1817,3995,1835,SUV,7,Manual,84,240
Mahindra,Tuv300,T10,"₹ 999,614.000000000000000",1493,3,60,Diesel,1839,3995,1835,SUV,7,Manual,100,240
Mahindra,Tuv300,T10 (O),"₹ 1,031,943.000000000000000",1493,3,60,Diesel,1839,3995,1835,SUV,7,Manual,100,240
Mahindra,Tuv300,T10 Dual Tone,"₹ 1,022,930.000000000000000",1493,3,60,Diesel,1839,3995,1835,SUV,7,Manual,100,240
Mahindra,Tuv300,T10 (O) Dual Tone,"₹ 1,055,259.000000000000000",1493,3,60,Diesel,1839,3995,1835,SUV,7,Manual,100,240
Hyundai,Xcent,S 1.2,"₹ 643,769.000000000000000",1197,4,43,Petrol,1520,3995,1660,Sedan,5,Manual,83,114
Hyundai,Xcent,S At 1.2,"₹ 733,734.000000000000000",1197,4,43,Petrol,1520,3995,1660,Sedan,5,Automatic,82,114
Hyundai,Xcent,Sx 1.2,"₹ 705,546.000000000000000",1197,4,43,Petrol,1520,3995,1660,Sedan,5,Manual,82,114
Hyundai,Xcent,Sx 1.2 (O),"₹ 782,346.000000000000000",1197,4,43,Petrol,1520,3995,1660,Sedan,5,Manual,82,114
Hyundai,Xcent,S 1.2 Crdi,"₹ 742,033.000000000000000",1120,3,43,Diesel,1520,3995,1660,Sedan,5,Manual,72,180
Hyundai,Xcent,E,"₹ 581,078.000000000000000",1197,4,43,Petrol,1520,3995,1660,Sedan,5,Manual,83,114
Hyundai,Xcent,Sx 1.2 Crdi,"₹ 798,558.000000000000000",1120,3,43,Diesel,1520,3995,1660,Sedan,5,Manual,75,190
Hyundai,Xcent,Sx 1.2 Crdi (O),"₹ 875,358.000000000000000",1120,3,43,Diesel,1520,3995,1660,Sedan,5,Manual,72,190
Hyundai,Xcent,E Crdi,"₹ 673,261.000000000000000",1197,4,43,Diesel,1520,3995,1660,Sedan,5,Manual,75,190
Maruti Suzuki,Eeco,7 Str,"₹ 380,573.000000000000000",1196,4,40,Petrol,1800,3675,1475,MPV,7,Manual,74,101
Dc,Avanti,Standard,"₹ 3,407,407.000000000000000",2000,4,60,Petrol,1200,4565,2120,Coupe,2,Manual,250,340
Ford,Mustang,Fastback V8,"₹ 7,462,000.000000000000000",4951,8,60.9,Petrol,1391,4784,2080,"Coupe, Sedan",4,Automatic,401,515
Mercedes-Benz,Mercedes-Benz E-Class Cabriolet,E400,"₹ 7,711,338.000000000000000",2996,6,80,Petrol,1398,4703,1786,Convertible,4,Not Mentioned,334,480
Bmw,M2 Competition,Coupe,"₹ 8,180,000.000000000000000",2979,6,52,Petrol,1410,4461,1854,Coupe,4,Automatic,410,550
Porsche,718,Boxster,"₹ 8,995,000.000000000000000",1988,4,54,Petrol,1281,4379,1801,Convertible,2,Automatic,300,380
Porsche,718,Cayman,"₹ 8,595,000.000000000000000",1988,4,54,Petrol,1281,4379,1801,Coupe,2,Automatic,300,380
Bmw,7-Series,730Ld Design Pure Excellence,"₹ 12,290,000.000000000000000",2993,6,78,Diesel,1479,5120,2169,Sedan,4,Automatic,265,620
Bmw,7-Series,730Ld Design Pure Excellence Signature,"₹ 13,200,000.000000000000000",2993,6,78,Diesel,1479,5120,2169,Sedan,4,Automatic,265,620
Bmw,7-Series,730Ld M Sport,"₹ 13,510,000.000000000000000",2993,6,78,Diesel,1479,5120,2169,Sedan,4,Automatic,265,620
Mercedes-Benz,Mercedes-Benz S-Class,Amg S 63 Coupe,"₹ 25,500,000.000000000000000",3982,8,80,Petrol,1411,5027,1899,Coupe,4,Automatic,450,900
Maserati,Granturismo,Sport,"₹ 17,229,579.000000000000000",4691,8,86,Petrol,1353,4881,1915,Coupe,4,Automatic,460,520
Maserati,Quattroporte,Granlusso,"₹ 17,900,000.000000000000000",2987,6,70,Diesel,1481,5262,1948,Sports,4,Automatic,275,600
Mercedes-Benz,Mercedes-Benz Maybach,S560,"₹ 19,890,000.000000000000000",4663,8,80,Petrol,1494,5246,1899,Sedan,4,Automatic,453,700
Porsche,Panamera,Turbo,"₹ 21,263,000.000000000000000",3996,8,90,Petrol,1427,5049,1937,Sedan,4,Automatic,550,770
Porsche,Panamera,Turbo Executive,"₹ 22,613,000.000000000000000",3996,8,90,Petrol,1432,5199,1937,Sedan,4,Automatic,550,770
Porsche,Panamera,Turbo Sport Turismo,"₹ 21,747,000.000000000000000",3996,8,90,Petrol,1432,5049,1937,Sedan,4,Automatic,550,770
Mercedes-Benz,Mercedes-Benz S-Class Cabriolet,S500,"₹ 23,491,293.000000000000000",4663,8,80,Petrol,1417,5027,1899,Convertible,4,Automatic,455,700
Audi,R8,V10 Plus,"₹ 27,245,000.000000000000000",5204,10,75,Petrol,1252,4440,2029,Coupe,2,Automatic,610,560
Bentley,Continental Gt,Coupe,"₹ 33,791,059.000000000000000",5998,12,90,Petrol,1401,4807,2226,Coupe,4,Automatic,590,720
Ferrari,Portofino,V8 Convertible,"₹ 35,000,000.000000000000000",3855,8,92,Petrol,1320,4569,1910,Convertible,2,Automatic,560,755
Ferrari,458 Speciale,Coupe,"₹ 42,531,500.000000000000000",4497,8,86,Petrol,1203,4571,1951,Coupe,2,Automatic,605,540
Mercedes-Benz,Rolls-Royce Wraith,Coupe,"₹ 50,025,840.000000000000000",6592,12,83,Petrol,1507,5269,1947,Coupe,4,Automatic,625,800
Bentley,Mulsanne,Sedan,"₹ 52,571,294.000000000000000",6752,8,90,Petrol,1521,5575,2208,Sedan,4,Automatic,512,1020
Mercedes-Benz,Rolls-Royce Phantom Coupe,6.8 L,"₹ 77,312,661.000000000000000",6749,12,100,Petrol,1598,5612,1987,Coupe,4,Automatic,460,720
Mahindra,Kuv100 Nxt,K2 6Str,"₹ 488,194.000000000000000",1198,3,35,Petrol,1655,3700,1735,Hatchback,6,Manual,82,115
Mahindra,Kuv100 Nxt,K2+ 6Str,"₹ 532,184.000000000000000",1198,3,35,Petrol,1655,3700,1735,Hatchback,6,Manual,82,115
Mahindra,Kuv100 Nxt,K2 D 6Str,"₹ 590,798.000000000000000",1198,3,35,Diesel,1655,3700,1735,Hatchback,6,Manual,77,190
Mahindra,Kuv100 Nxt,K2+ D 6Str,"₹ 619,243.000000000000000",1198,3,35,Diesel,1655,3700,1735,Hatchback,6,Manual,77,190
Mahindra,Kuv100 Nxt,K4+ D 6Str,"₹ 667,273.000000000000000",1198,3,35,Diesel,1655,3700,1735,Hatchback,6,Manual,77,190
Mahindra,Kuv100 Nxt,K4+ 6Str,"₹ 579,645.000000000000000",1198,3,35,Petrol,1655,3700,1735,Hatchback,6,Manual,82,115
Mahindra,Kuv100 Nxt,K6+ 6Str,"₹ 631,144.000000000000000",1198,3,35,Petrol,1655,3700,1735,Hatchback,6,Manual,82,115
Mahindra,Kuv100 Nxt,K6+ D 6Str,"₹ 754,548.000000000000000",1198,3,35,Diesel,1655,3700,1735,Hatchback,6,Manual,77,190
Mahindra,Kuv100 Nxt,K8 6Str,"₹ 693,550.000000000000000",1198,3,35,Petrol,1655,3700,1735,Hatchback,6,Manual,82,115
Mahindra,Kuv100 Nxt,K8 D 6Str,"₹ 787,304.000000000000000",1198,3,35,Diesel,1655,3700,1735,Hatchback,6,Manual,77,190
Mahindra,Kuv100 Nxt,K8 6 Str Dual Tone,"₹ 701,045.000000000000000",1198,3,35,Petrol,1655,3700,1735,Hatchback,6,Manual,82,115
Mahindra,Kuv100 Nxt,K8 D 6 Str Dual Tone,"₹ 794,800.000000000000000",1198,3,35,Diesel,1655,3700,1735,Hatchback,6,Manual,77,190
Mahindra,Kuv100 Nxt,K2 D 6Str Taxi,"₹ 559,741.000000000000000",1198,3,35,Diesel,1655,3700,1735,Hatchback,6,Manual,77,190
Mahindra,Kuv100 Nxt,K2 6Str Cng Taxi,"₹ 542,913.000000000000000",1198,3,35,Petrol,1655,3700,1735,Hatchback,6,Manual,82,115
Volvo,S60 Cross Country,D4,"₹ 4,426,500.000000000000000",2400,5,67,Diesel,1539,4637,2097,"Crossover, Sedan",4,Automatic,190,420
Mercedes-Benz,Mercedes-Benz E-Class,E 63 S Amg,"₹ 15,000,000.000000000000000",5461,8,80,Petrol,1474,4879,1854,Sedan,4,Automatic,549,720
Audi,Rs7,Sportback,"₹ 17,072,000.000000000000000",3993,8,75,Petrol,1419,5012,1911,"Coupe, Sedan",4,Automatic,560,700
Maserati,Grancabrio,Standard,"₹ 19,865,675.000000000000000",4691,8,75,Petrol,1353,4881,2056,Convertible,4,Automatic,450,510
Ferrari,488 Gtb,Std,"₹ 36,761,413.000000000000000",3902,8,78,Petrol,1213,4568,1952,Coupe,2,Automatic,670,760
Ferrari,488 Gtb,Spider,"₹ 39,319,552.000000000000000",3902,8,78,Petrol,1213,4568,1952,Coupe,2,Automatic,670,760
Lamborghini,Aventador,Lp 700-4,"₹ 47,893,943.000000000000000",6498,12,90,Petrol,1136,4780,2030,Convertible,2,Automatic,700,690
Lamborghini,Aventador,Lp700-4 Roadster,"₹ 53,210,327.000000000000000",6498,12,90,Petrol,1136,4780,2030,Convertible,2,Automatic,700,690
Lamborghini,Aventador,S,"₹ 47,467,700.000000000000000",6498,12,90,Petrol,1136,4797,2030,Coupe,2,Automatic,740,690
Mercedes-Benz,Rolls-Royce Dawn,Convertible,"₹ 59,216,193.000000000000000",6598,12,80,Petrol,1502,5285,1947,Convertible,4,Automatic,571,780
Mercedes-Benz,Rolls-Royce Drophead Coupe,Phantom,"₹ 83,755,383.000000000000000",6749,12,100,Petrol,1638,5842,1990,Convertible,4,Automatic,453,720
Maruti Suzuki,Omni,E 8 Str Bs-Iv,"₹ 284,485.000000000000000",796,3,36,Petrol,1640,3370,1410,MPV,8,Manual,34.7,59
Mercedes-Benz,Go+,Datsun D,"₹ 412,292.000000000000000",1198,3,35,Petrol,1507,3995,1635,MPV,7,Manual,68,104
Mercedes-Benz,Go+,Datsun T,"₹ 552,656.000000000000000",1198,3,35,Petrol,1507,3995,1635,MPV,7,Manual,68,104
Mercedes-Benz,Go+,Datsun T (O),"₹ 574,448.000000000000000",1198,3,35,Petrol,1507,3995,1635,MPV,7,Manual,68,104
Mercedes-Benz,Go+,Datsun T Vdc,"₹ 593,361.000000000000000",1198,3,35,Petrol,1507,3995,1635,MPV,7,Manual,68,104
Mercedes-Benz,Go+,Datsun T (O) Vdc,"₹ 615,153.000000000000000",1198,3,35,Petrol,1507,3995,1635,MPV,7,Manual,68,104
Mercedes-Benz,Go+,Datsun T Cvt,"₹ 658,361.000000000000000",1198,3,35,Petrol,1507,3995,1635,MPV,7,Manual,78,104
Mercedes-Benz,Go+,Datsun T (O) Cvt,"₹ 680,153.000000000000000",1198,3,35,Petrol,1507,3995,1635,MPV,7,Manual,78,104
Bmw,M4,Coupe,"₹ 13,590,000.000000000000000",2979,6,60,Petrol,1383,4671,1870,Coupe,4,Automatic,431,550
Porsche,911,Carrera S,"₹ 17,420,000.000000000000000",2981,6,64,Petrol,1300,4519,1852,Coupe,4,Automatic,450,530
Porsche,911,Carrera S Cabriolet,"₹ 18,844,000.000000000000000",2981,6,64,Petrol,1299,4519,1852,Convertible,4,Automatic,450,530
Aston Martin,Vantage,Coupe,"₹ 29,500,000.000000000000000",3982,8,73,Petrol,1273,4465,2153,Coupe,2,Automatic,505,685
Aston Martin,Rapide,Luxe,"₹ 38,845,823.000000000000000",5935,12,90.5,Petrol,1360,5019,1929,Sedan,4,Automatic,560,630
Bmw,6-Series,630I Gt Luxury Line,"₹ 6,440,000.000000000000000",4395,8,70,Petrol,1369,4894,1894,Coupe,4,Automatic,450,0
Jaguar,F-Type,5.0 Coupe R,"₹ 22,155,390.000000000000000",5000,6,72,Petrol,1308,4470,2042,Coupe,2,Automatic,550,680
Ferrari,458 Spider,V8,"₹ 43,367,500.000000000000000",3902,8,86,Petrol,1211,4568,1952,"Convertible, Coupe",2,Automatic,669,760
Bentley,Flying Spur,V8,"₹ 34,167,064.000000000000000",3993,8,90,Petrol,1488,5299,2207,Sedan,4,Automatic,507,660
Bentley,Flying Spur,W12,"₹ 39,382,083.000000000000000",5998,12,90,Petrol,1488,5299,2207,Sedan,4,Automatic,616,800
Mercedes-Benz,Mercedes-Benz Gls,63 Amg,"₹ 19,199,181.000000000000000",5461,8,80,Petrol,1850,5146,1982,SUV,7,Automatic,557,760
Mercedes-Benz,Mercedes-Benz Gls,400 4Matic,"₹ 8,776,900.000000000000000",2996,8,80,Petrol,1850,5146,1982,SUV,7,Automatic,333,480
Mercedes-Benz,Mercedes-Benz Gls,Grand Edition Petrol,"₹ 8,690,000.000000000000000",2996,8,80,Petrol,1850,5146,1982,SUV,7,Automatic,333,480
Maserati,Levante,Diesel,"₹ 14,512,054.000000000000000",2987,6,80,Diesel,1679,5003,2158,SUV,4,Automatic,275,600
Maserati,Levante,Gransport,"₹ 14,863,774.000000000000000",2979,6,80,Diesel,1679,5003,2158,SUV,4,Automatic,350,500
Maserati,Levante,Granlusson,"₹ 15,383,399.000000000000000",2979,6,80,Diesel,1679,5003,2158,SUV,4,Automatic,430,580
Tata,Hexa,Xt 4X4,"₹ 1,929,417.000000000000000",2179,0,60,Diesel,1791,4788,1903,SUV,6,Manual,156,320
Ford,Endeavour,3.2L 4X4 At Titanium Plus,"₹ 3,470,000.000000000000000",3198,5,80,Diesel,1837,4903,1869,SUV,7,Automatic,200,470
Audi,Q7,45 Tdi Premium Plus,"₹ 7,221,500.000000000000000",2967,6,75,Diesel,1740,5052,1968,SUV,7,Automatic,249,600
Audi,Q7,45 Tdi Technology Pack,"₹ 8,021,500.000000000000000",2967,6,75,Diesel,1740,5052,1968,SUV,7,Automatic,249,600
Audi,Q7,45 Tdi Black Styling,"₹ 8,111,500.000000000000000",2967,6,75,Diesel,1740,5052,1968,SUV,7,Automatic,249,600
Land Rover Rover,Range Sport,4.4L Sdv8 Hse Diesel,"₹ 14,908,985.000000000000000",4367,8,105,Diesel,1803,4879,2220,SUV,7,Automatic,335,740
Toyota,Land Cruiser,Vx,"₹ 14,699,000.000000000000000",4461,8,93,Diesel,1910,4950,1980,SUV,7,Automatic,265,650
Land Rover Rover,Range,5.0L V8 Autobiography Petrol,"₹ 26,037,526.000000000000000",4999,8,105,Petrol,1877,4999,2034,SUV,7,Automatic,518,625
Land Rover Rover,Range,3.0L V6 Vogue Lwb Petrol,"₹ 19,527,130.000000000000000",2995,6,85,Petrol,1840,5199,2220,SUV,7,Automatic,335,450
Land Rover Rover,Range,4.4L Sdv8 Svautobiography Lwb Diesel,"₹ 39,294,685.000000000000000",4367,8,0,Diesel,1868,5200,2073,SUV,4,Automatic,335,740
Land Rover Rover,Range,3.0L V6 Vogue Se Lwb Petrol,"₹ 21,398,758.000000000000000",2995,6,85,Petrol,1840,5199,2220,SUV,7,Automatic,335,450
Mahindra,Nuvosport,N4,"₹ 797,802.000000000000000",1493,3,60,Diesel,1870,3985,1850,SUV,7,Manual,100,240
Mahindra,Nuvosport,N6,"₹ 905,642.000000000000000",1493,3,60,Diesel,1870,3985,1850,SUV,7,Manual,100,240
Mahindra,Nuvosport,N8,"₹ 984,818.000000000000000",1493,3,60,Diesel,1870,3985,1850,SUV,7,Manual,100,240
Mahindra,Nuvosport,N4 +,"₹ 832,415.000000000000000",1493,3,0,Diesel,1870,3985,1850,SUV,7,Manual,100,240
Mahindra,Nuvosport,N6 Amt,"₹ 972,359.000000000000000",1493,3,60,Diesel,1870,3985,1850,SUV,7,Automatic,100,240
Mahindra,Nuvosport,N8 Amt,"₹ 1,048,603.000000000000000",1493,3,60,Diesel,1870,3985,1850,SUV,7,Automatic,100,240
Isuzu,Mu-X,4X2,"₹ 2,734,834.000000000000000",2999,4,76,Diesel,1840,4825,1860,SUV,7,Automatic,177,380
Isuzu,Mu-X,4X4,"₹ 2,931,534.000000000000000",2999,4,76,Diesel,1840,4825,1860,SUV,7,Automatic,177,380
Toyota,Land Cruiser Prado,Vx L,"₹ 9,630,000.000000000000000",2982,4,87,Diesel,1880,4840,1885,SUV,7,Automatic,173,410
Icml,Extreme,Ld Di Non Ac 9 Seater Bsiii,"₹ 642,478.000000000000000",1994,4,50,Diesel,1885,4440,0,SUV,9,Manual,101.4,240
Icml,Extreme,Ld Crdfi Non Ac 9 Seater Bsiv,"₹ 589,678.000000000000000",1994,4,50,Diesel,1885,4440,0,SUV,9,Manual,122,270
Icml,Extreme,Ld Di Ps Ac 9 Seater Bsiii,"₹ 689,761.000000000000000",1994,4,50,Diesel,1885,4440,0,SUV,9,Manual,122,270
Icml,Extreme,Ld Crdfi Ps Ac 9 Seater Bsiii,"₹ 788,177.000000000000000",1994,4,50,Diesel,1885,4440,0,SUV,9,Manual,122,270
Icml,Extreme,Sd Di 9 Seater Bsiii,"₹ 2,650,777.000000000000000",1994,4,50,Diesel,1885,4440,0,SUV,9,Manual,101.4,240
Icml,Extreme,Ld Crdfi Ps Ac 9 Seater Bsiv,"₹ 628,072.000000000000000",1994,4,50,Diesel,1885,4440,0,SUV,9,Manual,122,270
Icml,Extreme,Vd Crdfi 7 Seater Bsiii,"₹ 900,967.000000000000000",1994,4,50,Diesel,1885,4440,0,SUV,7,Manual,122,270
Icml,Extreme,Vd Di 7 Seater Bsiii,"₹ 1,465,148.000000000000000",1994,4,50,Diesel,1885,4440,0,SUV,7,Manual,101.4,240
Icml,Extreme,Sd Crdfi 9 Seater Bsiv,"₹ 552,890.000000000000000",1994,4,50,Diesel,1885,4440,0,SUV,9,Manual,122,270
Icml,Extreme,Vd Crdfi 7 Seater Bsiv,"₹ 927,689.000000000000000",1994,4,50,Diesel,1885,4440,0,SUV,7,Manual,122,270
Icml,Extreme,Sd Crdfi 9 Seater Bsiii,"₹ 835,275.000000000000000",1994,4,50,Diesel,1885,4440,0,SUV,9,Manual,122,270
Maruti Suzuki,Gypsy,Hard Top,"₹ 637,343.000000000000000",1298,4,40,Petrol,1875,4010,1540,SUV,8,Manual,80,103
Maruti Suzuki,Gypsy,Soft Top,"₹ 622,730.000000000000000",1298,4,40,Petrol,1845,4010,1540,SUV,8,Manual,80,103
Mahindra,Bolero Power Plus,Plus Ac Bs4 Ps,"₹ 859,497.000000000000000",2523,4,60,Diesel,1977,4494,1745,SUV,7,Manual,63,0
Mahindra,Bolero Power Plus,Plus Non Ac Bs4 Ps,"₹ 819,117.000000000000000",2523,4,60,Diesel,1977,4440,1660,SUV,9,Manual,63.9,195
Honda,Brv,E Petrol,"₹ 952,900.000000000000000",1497,4,42,Petrol,1666,4453,1735,SUV,7,Manual,119,145
Honda,Brv,S Petrol,"₹ 1,052,900.000000000000000",1497,4,42,Petrol,1666,4453,1735,SUV,7,Manual,119,145
Honda,Brv,V Petrol,"₹ 1,167,900.000000000000000",1497,4,42,Petrol,1666,4453,1735,SUV,7,Manual,119,145
Honda,Brv,Vx Petrol,"₹ 1,271,900.000000000000000",1497,4,42,Petrol,1666,4456,1735,SUV,7,Manual,119,145
Honda,Brv,V Cvt Petrol,"₹ 1,285,900.000000000000000",1497,4,42,Petrol,1666,4456,1735,SUV,7,Automatic,119,145
Honda,Brv,S Diesel,"₹ 1,187,900.000000000000000",1498,4,42,Diesel,1666,4453,1735,SUV,7,Manual,100,200
Honda,Brv,V Diesel,"₹ 1,273,900.000000000000000",1498,4,42,Diesel,1666,4453,1735,SUV,7,Manual,100,200
Honda,Brv,Vx Diesel,"₹ 1,382,900.000000000000000",1498,4,42,Diesel,1666,4456,1735,SUV,7,Manual,100,200
Force,Gurkha,Xpedition 5 Door,"₹ 999,000.000000000000000",2596,4,63,Diesel,2055,4342,1790,SUV,7,Manual,85,230
Force,Gurkha,Xpedition 3 Door,"₹ 975,000.000000000000000",2596,4,63,Diesel,2055,4342,1790,SUV,7,Manual,85,230
Mahindra,Scorpio,S3 2Wd,"₹ 999,994.000000000000000",2523,4,60,Diesel,1930,4456,1820,SUV,9,Manual,75,200
Mahindra,Scorpio,S5 2Wd,"₹ 1,220,030.000000000000000",2179,4,60,Diesel,1995,4456,1820,SUV,9,Manual,120,280
Mahindra,Scorpio,S7 120 2Wd,"₹ 1,330,006.000000000000000",2179,4,60,Diesel,1995,4456,1820,SUV,9,Manual,120,280
Mahindra,Scorpio,S7 140 2Wd,"₹ 1,360,668.000000000000000",2179,4,60,Diesel,1995,4456,1820,SUV,9,Manual,140,320
Mahindra,Scorpio,S11 2Wd,"₹ 1,540,081.000000000000000",2179,4,60,Diesel,1995,4456,1820,SUV,9,Manual,140,320
Mahindra,Scorpio,S11 4Wd,"₹ 1,663,054.000000000000000",2179,4,60,Diesel,1995,4456,1820,SUV,9,Manual,140,320
Mahindra,Scorpio,S9 2Wd,"₹ 1,423,710.000000000000000",2179,4,60,Diesel,1995,4456,1820,SUV,9,Manual,140,320
Mahindra,Xuv500,W7,"₹ 1,418,313.000000000000000",2179,4,70,Diesel,1785,4585,1890,SUV,7,Manual,155,330
Mahindra,Xuv500,W7,"₹ 1,418,313.000000000000000",2179,4,70,Diesel,1785,4585,1890,SUV,7,Manual,155,330
Tata,Hexa,Xm Plus 4X2,"₹ 1,639,374.000000000000000",2179,4,60,Diesel,1791,4788,1903,SUV,7,Manual,156,400
Tata,Hexa,Xta 4X2,"₹ 1,912,593.000000000000000",2179,4,60,Diesel,1791,4788,1903,SUV,6,Automatic,156,400
Tata,Hexa,Xt 4X2,"₹ 1,796,458.000000000000000",2179,4,0,Diesel,1791,4788,1903,SUV,6,Manual,156,400
Tata,Hexa,Xe 4X2,"₹ 1,371,864.000000000000000",2179,4,60,Diesel,1791,4788,1903,SUV,7,Manual,150,320
Tata,Hexa,Xm 4X2,"₹ 1,531,377.000000000000000",2179,4,60,Diesel,1791,4788,1903,SUV,7,Manual,156,400
Tata,Hexa,Xma 4X2,"₹ 1,655,587.000000000000000",2179,4,0,Diesel,1791,4788,1903,SUV,7,Automatic,156,400
